1,0,0.824171802953795,1
1,1,2.70499693672503,1
1,2,-0.0727421317110622,1
1,3,1.07009079483387,1
2,0,0.128472151026383,1
2,1,1.46773291536552,1
2,2,1.83813228738124,1
2,3,0.334973861493232,1
3,0,-0.767576843082568,1
3,1,-0.430916495260243,1
3,2,NaN,1
3,3,NaN,1
4,0,-0.740487058533655,1
4,1,-0.892910697661912,1
4,2,0.568725994388237,1
4,3,0.695591747061187,1
5,0,1.22047132729984,1
5,1,-0.513766189090397,1
5,2,NaN,1
5,3,NaN,1
6,0,-0.0577039799274084,1
6,1,-0.506642885169691,1
6,2,0.103861533290909,1
6,3,-0.68259205760215,1
7,0,-0.05685794487715,1
7,1,-0.713580317238596,1
7,2,2.00054889536415,1
7,3,0.464129732421373,1
8,0,0.272667902316839,1
8,1,-0.481870378178304,1
8,2,-0.698261768740241,1
8,3,0.961682092636371,1
9,0,-1.06853575747784,1
9,1,-0.31948406337479,1
9,2,6.84919231577974,1
9,3,5.88935610251175,1
10,0,0.898051929528871,1
10,1,0.969836454764393,1
10,2,0.849970520017827,1
10,3,-0.248334352718001,1
11,0,1.2560925034344,1
11,1,0.844769921028155,1
11,2,1.63114914610256,1
11,3,0.813918156975485,1
12,0,-0.16700163336344,1
12,1,-0.823330147843993,1
12,2,0.0770761308708917,1
12,3,4.53862445091265,1
13,0,-0.871428957970016,1
13,1,5.66788715016553,1
13,2,7.1850298100012,1
13,3,5.91537466453903,1
14,0,-0.383306167636054,1
14,1,-0.695120212125235,1
14,2,-0.143501438980351,1
14,3,5.67052207478553,1
15,0,1.6646778992634,1
15,1,0.0432885686563243,1
15,2,-0.285805793283794,1
15,3,0.0460233530633974,1
16,0,2.9937767563904,1
16,1,-0.232569263836493,1
16,2,-0.775400071814685,1
16,3,1.89338218192716,1
17,0,-0.605578657954892,1
17,1,-0.255459207279869,1
17,2,0.341987423861851,1
17,3,-0.389735065012838,1
18,0,-0.9250475640276,1
18,1,1.079572291898,1
18,2,0.895024938532097,1
18,3,1.66838036026877,1
19,0,0.0772227571450555,1
19,1,0.0932134340138028,1
19,2,0.318330938165482,1
19,3,-0.137524294151066,1
20,0,NaN,1
20,1,NaN,1
20,2,NaN,1
20,3,NaN,1
21,0,-0.362476803535085,1
21,1,-0.820345644305611,1
21,2,0.377174248917254,1
21,3,-0.57569550597913,1
22,0,-0.847139668514345,1
22,1,-0.249997880154977,1
22,2,0.389688396579605,1
22,3,1.66875127147818,1
23,0,NaN,1
23,1,NaN,1
23,2,NaN,1
23,3,NaN,1
24,0,-0.197132816427823,1
24,1,-0.56234053960879,1
24,2,-0.425921401218491,1
24,3,3.61722570698993,1
25,0,0.0678352429920542,1
25,1,-0.3878792258839,1
25,2,0.633027997432664,1
25,3,-0.998161304313011,1
26,0,0.544118749590451,1
26,1,0.320762587193773,1
26,2,-0.706056196656024,1
26,3,NaN,1
27,0,-0.473162908392282,1
27,1,-0.344546124103995,1
27,2,-0.0616720820916619,1
27,3,-0.531926320916157,1
28,0,-0.503818254109109,1
28,1,0.686210904317398,1
28,2,0.858811035489156,1
28,3,-0.123228411725203,1
29,0,0.76945053981735,1
29,1,0.0653566200632416,1
29,2,-0.180112226777442,1
29,3,-0.65520296292429,1
30,0,-0.789259298874989,1
30,1,1.66475571701294,1
30,2,-0.711966999499823,1
30,3,0.989330417251839,1
31,0,0.00810618545791715,1
31,1,-0.00602649944484528,1
31,2,-1.08359178772003,1
31,3,1.49621419564889,1
32,0,-0.252399044517077,1
32,1,-0.353299462143157,1
32,2,-0.567208506466085,1
32,3,-0.307385789668489,1
33,0,-0.0210423683570741,1
33,1,-0.666213867463961,1
33,2,0.385858706843892,1
33,3,-0.717854220509519,1
34,0,0.364387454050571,1
34,1,-0.858665739333809,1
34,2,0.616590223901874,1
34,3,-0.648512581518169,1
35,0,NaN,1
35,1,-0.466327459426151,1
35,2,-0.367956628194879,1
35,3,NaN,1
36,0,-0.00589581155358633,1
36,1,0.699192820229016,1
36,2,-0.492085659766197,1
36,3,-0.426979792700138,1
37,0,1.02383263963217,1
37,1,-1.17861414998964,1
37,2,1.27928725870732,1
37,3,6.20112353227271,1
38,0,-0.752261675255442,1
38,1,-0.613613490975914,1
38,2,NaN,1
38,3,-0.370636542495341,1
39,0,-0.30146540147461,1
39,1,0.392751429082901,1
39,2,-0.0602829234822886,1
39,3,0.0524953526103646,1
40,0,-0.938067448295788,1
40,1,0.661663744253369,1
40,2,1.44734855238206,1
40,3,-0.637305192240782,1
41,0,2.49707200123713,1
41,1,0.105897144794453,1
41,2,1.10338002218681,1
41,3,1.33559858877697,1
42,0,-0.396393345106592,1
42,1,0.41203504044372,1
42,2,-0.981088974359664,1
42,3,-0.476254070153699,1
43,0,-0.500860255681754,1
43,1,-0.354164181877369,1
43,2,-0.237278512427812,1
43,3,-0.27078777192156,1
44,0,1.18441423635059,1
44,1,0.984557642250422,1
44,2,1.87231654762667,1
44,3,1.60425501546287,1
45,0,0.144089074923586,1
45,1,-0.601594896829353,1
45,2,NaN,1
45,3,-0.786939785212886,1
46,0,0.307950896981397,1
46,1,-0.53086280240349,1
46,2,1.2832197152508,1
46,3,-0.545156174678818,1
47,0,-0.471351146530049,1
47,1,-0.72116182355201,1
47,2,-0.69777281033062,1
47,3,-0.613749078491793,1
48,0,-0.240972893550755,1
48,1,-0.745573950806678,1
48,2,NaN,1
48,3,-0.436220793952446,1
49,0,-0.521843142066291,1
49,1,-0.131612908368422,1
49,2,1.94463969871781,1
49,3,-0.46964105732198,1
50,0,-1.00238804640225,1
50,1,2.12533773536723,1
50,2,1.02372428008018,1
50,3,-0.727965858996093,1
51,0,-0.700154998754907,1
51,1,-0.0483343108272503,1
51,2,1.39420968132769,1
51,3,0.406215580547884,1
52,0,NaN,1
52,1,6.39862260240676,1
52,2,-0.160362205253723,1
52,3,-0.809889741708791,1
53,0,NaN,1
53,1,-0.584253723911924,1
53,2,0.00877504698746345,1
53,3,-0.863012679530269,1
54,0,NaN,1
54,1,0.539738848726978,1
54,2,NaN,1
54,3,1.93132476999619,1
55,0,0.938658790211103,1
55,1,-0.676007926578254,1
55,2,-0.267563822433014,1
55,3,-0.682641949208017,1
56,0,0.913646993073391,1
56,1,-0.409032860383963,1
56,2,0.619112099444179,1
56,3,-0.320104484799198,1
57,0,-0.827867481306647,1
57,1,-0.81801141756268,1
57,2,2.6243321510767,1
57,3,4.87441723162552,1
58,0,0.511532351765731,1
58,1,2.58454247472305,1
58,2,3.76749907135824,1
58,3,-0.485683499272741,1
59,0,0.534636872067149,1
59,1,0.854244254765672,1
